,Festival_week,Months,OS,Place,Processor,Product,RAM,Sales
5865,summer,30,Linux,asia,i5,xps,8,28
5866,summer,30,Windows,asia,i5,xps,16,18
5867,summer,30,Linux,asia,i5,xps,16,20
5868,summer,30,Windows,asia,i7,xps,4,42
5869,summer,30,Linux,asia,i7,xps,4,52
5870,summer,30,Windows,asia,i7,xps,8,55
5871,summer,30,Linux,asia,i7,xps,8,95
5872,summer,30,Windows,asia,i7,xps,16,45
5873,summer,30,Linux,asia,i7,xps,16,53
5874,summer,30,Windows,asia,i9,xps,4,73
5875,summer,30,Linux,asia,i9,xps,4,47
5876,summer,30,Windows,asia,i9,xps,8,36
5877,summer,30,Linux,asia,i9,xps,8,69
5878,summer,30,Windows,asia,i9,xps,16,52
5879,summer,30,Linux,asia,i9,xps,16,47
5880,summer,30,Windows,africa,i3,xps,4,64
5881,summer,30,Linux,africa,i3,xps,4,53
5882,summer,30,Windows,africa,i3,xps,8,34
5883,summer,30,Linux,africa,i3,xps,8,92
5884,summer,30,Windows,africa,i3,xps,16,48
5885,summer,30,Linux,africa,i3,xps,16,42
5886,summer,30,Windows,africa,i5,xps,4,68
5887,summer,30,Linux,africa,i5,xps,4,50
5888,summer,30,Windows,africa,i5,xps,8,48
5889,summer,30,Linux,africa,i5,xps,8,63
5890,summer,30,Windows,africa,i5,xps,16,43
5891,summer,30,Linux,africa,i5,xps,16,58
5892,summer,30,Windows,africa,i7,xps,4,82
5893,summer,30,Linux,africa,i7,xps,4,62
5894,summer,30,Windows,africa,i7,xps,8,55
5895,summer,30,Linux,africa,i7,xps,8,90
5896,summer,30,Windows,africa,i7,xps,16,49
5897,summer,30,Linux,africa,i7,xps,16,55
5898,summer,30,Windows,africa,i9,xps,4,76
5899,summer,30,Linux,africa,i9,xps,4,51
5900,summer,30,Windows,africa,i9,xps,8,40
5901,summer,30,Linux,africa,i9,xps,8,72
5902,summer,30,Windows,africa,i9,xps,16,50
5903,summer,30,Linux,africa,i9,xps,16,36
5904,summer,30,Windows,europe,i3,xps,4,32
5905,summer,30,Linux,europe,i3,xps,4,27
5906,summer,30,Windows,europe,i3,xps,8,29
5907,summer,30,Linux,europe,i3,xps,8,58
5908,summer,30,Windows,europe,i3,xps,16,31
5909,summer,30,Linux,europe,i3,xps,16,26
5910,summer,30,Windows,europe,i5,xps,4,45
5911,summer,30,Linux,europe,i5,xps,4,33
5912,summer,30,Windows,europe,i5,xps,8,25
5913,summer,30,Linux,europe,i5,xps,8,67
5914,summer,30,Windows,europe,i5,xps,16,35
5915,summer,30,Linux,europe,i5,xps,16,29
5916,summer,30,Windows,europe,i7,xps,4,83
5917,summer,30,Linux,europe,i7,xps,4,29
5918,summer,30,Windows,europe,i7,xps,8,27
5919,summer,30,Linux,europe,i7,xps,8,65
5920,summer,30,Windows,europe,i7,xps,16,33
5921,summer,30,Linux,europe,i7,xps,16,32
5922,summer,30,Windows,europe,i9,xps,4,45
5923,summer,30,Linux,europe,i9,xps,4,40
5924,summer,30,Windows,europe,i9,xps,8,39
5925,summer,30,Linux,europe,i9,xps,8,59
5926,summer,30,Windows,europe,i9,xps,16,24
5927,summer,30,Linux,europe,i9,xps,16,27
5928,summer,30,Windows,america,i3,xps,4,86
5929,summer,30,Linux,america,i3,xps,4,23
5930,summer,30,Windows,america,i3,xps,8,27
5931,summer,30,Linux,america,i3,xps,8,62
5932,summer,30,Windows,america,i3,xps,16,36
5933,summer,30,Linux,america,i3,xps,16,28
5934,summer,30,Windows,america,i5,xps,4,41
5935,summer,30,Linux,america,i5,xps,4,18
5936,summer,30,Windows,america,i5,xps,8,31
5937,summer,30,Linux,america,i5,xps,8,89
5938,summer,30,Windows,america,i5,xps,16,34
5939,summer,30,Linux,america,i5,xps,16,24
5940,summer,30,Windows,america,i7,xps,4,16
5941,summer,30,Linux,america,i7,xps,4,30
5942,summer,30,Windows,america,i7,xps,8,22
5943,summer,30,Linux,america,i7,xps,8,87
5944,summer,30,Windows,america,i7,xps,16,27
5945,summer,30,Linux,america,i7,xps,16,24
5946,summer,30,Windows,america,i9,xps,4,63
5947,summer,30,Linux,america,i9,xps,4,25
5948,summer,30,Windows,america,i9,xps,8,28
5949,summer,30,Linux,america,i9,xps,8,39
5950,summer,30,Windows,america,i9,xps,16,25
5951,summer,30,Linux,america,i9,xps,16,27
5952,no,31,Windows,asia,i3,vostro,4,69
5953,no,31,Linux,asia,i3,vostro,4,28
5954,no,31,Windows,asia,i3,vostro,8,25
5955,no,31,Linux,asia,i3,vostro,8,90
5956,no,31,Windows,asia,i3,vostro,16,17
5957,no,31,Linux,asia,i3,vostro,16,22
5958,no,31,Windows,asia,i5,vostro,4,67
5959,no,31,Linux,asia,i5,vostro,4,20
5960,no,31,Windows,asia,i5,vostro,8,16
5961,no,31,Linux,asia,i5,vostro,8,40
5962,no,31,Windows,asia,i5,vostro,16,28
5963,no,31,Linux,asia,i5,vostro,16,31
5964,no,31,Windows,asia,i7,vostro,4,79
5965,no,31,Linux,asia,i7,vostro,4,26
5966,no,31,Windows,asia,i7,vostro,8,18
5967,no,31,Linux,asia,i7,vostro,8,91
5968,no,31,Windows,asia,i7,vostro,16,18
5969,no,31,Linux,asia,i7,vostro,16,21
5970,no,31,Windows,asia,i9,vostro,4,70
5971,no,31,Linux,asia,i9,vostro,4,28
5972,no,31,Windows,asia,i9,vostro,8,21
5973,no,31,Linux,asia,i9,vostro,8,51
5974,no,31,Windows,asia,i9,vostro,16,20
5975,no,31,Linux,asia,i9,vostro,16,22
5976,no,31,Windows,africa,i3,vostro,4,28
5977,no,31,Linux,africa,i3,vostro,4,38
5978,no,31,Windows,africa,i3,vostro,8,27
5979,no,31,Linux,africa,i3,vostro,8,41
5980,no,31,Windows,africa,i3,vostro,16,35
5981,no,31,Linux,africa,i3,vostro,16,42
5982,no,31,Windows,africa,i5,vostro,4,57
5983,no,31,Linux,africa,i5,vostro,4,49
5984,no,31,Windows,africa,i5,vostro,8,29
5985,no,31,Linux,africa,i5,vostro,8,112
5986,no,31,Windows,africa,i5,vostro,16,35
5987,no,31,Linux,africa,i5,vostro,16,37
5988,no,31,Windows,africa,i7,vostro,4,80
5989,no,31,Linux,africa,i7,vostro,4,41
5990,no,31,Windows,africa,i7,vostro,8,28
5991,no,31,Linux,africa,i7,vostro,8,30
5992,no,31,Windows,africa,i7,vostro,16,28
5993,no,31,Linux,africa,i7,vostro,16,30
5994,no,31,Windows,africa,i9,vostro,4,65
5995,no,31,Linux,africa,i9,vostro,4,37
5996,no,31,Windows,africa,i9,vostro,8,32
5997,no,31,Linux,africa,i9,vostro,8,97
5998,no,31,Windows,africa,i9,vostro,16,34
5999,no,31,Linux,africa,i9,vostro,16,42
6000,no,31,Windows,europe,i3,vostro,4,64
6001,no,31,Linux,europe,i3,vostro,4,40
6002,no,31,Windows,europe,i3,vostro,8,28
6003,no,31,Linux,europe,i3,vostro,8,41
6004,no,31,Windows,europe,i3,vostro,16,41
6005,no,31,Linux,europe,i3,vostro,16,39
6006,no,31,Windows,europe,i5,vostro,4,57
6007,no,31,Linux,europe,i5,vostro,4,23
6008,no,31,Windows,europe,i5,vostro,8,35
6009,no,31,Linux,europe,i5,vostro,8,98
6010,no,31,Windows,europe,i5,vostro,16,34
6011,no,31,Linux,europe,i5,vostro,16,35
6012,no,31,Windows,europe,i7,vostro,4,46
6013,no,31,Linux,europe,i7,vostro,4,36
6014,no,31,Windows,europe,i7,vostro,8,46
6015,no,31,Linux,europe,i7,vostro,8,56
6016,no,31,Windows,europe,i7,vostro,16,53
6017,no,31,Linux,europe,i7,vostro,16,54
6018,no,31,Windows,europe,i9,vostro,4,91
6019,no,31,Linux,europe,i9,vostro,4,39
6020,no,31,Windows,europe,i9,vostro,8,30
6021,no,31,Linux,europe,i9,vostro,8,114
6022,no,31,Windows,europe,i9,vostro,16,60
6023,no,31,Linux,europe,i9,vostro,16,45
6024,no,31,Windows,america,i3,vostro,4,89
6025,no,31,Linux,america,i3,vostro,4,31
6026,no,31,Windows,america,i3,vostro,8,44
6027,no,31,Linux,america,i3,vostro,8,41
6028,no,31,Windows,america,i3,vostro,16,33
6029,no,31,Linux,america,i3,vostro,16,46
6030,no,31,Windows,america,i5,vostro,4,78
6031,no,31,Linux,america,i5,vostro,4,48
6032,no,31,Windows,america,i5,vostro,8,39
6033,no,31,Linux,america,i5,vostro,8,121
6034,no,31,Windows,america,i5,vostro,16,29
6035,no,31,Linux,america,i5,vostro,16,43
6036,no,31,Windows,america,i7,vostro,4,100
6037,no,31,Linux,america,i7,vostro,4,39
6038,no,31,Windows,america,i7,vostro,8,34
6039,no,31,Linux,america,i7,vostro,8,66
6040,no,31,Windows,america,i7,vostro,16,37
6041,no,31,Linux,america,i7,vostro,16,41
6042,no,31,Windows,america,i9,vostro,4,83
6043,no,31,Linux,america,i9,vostro,4,39
6044,no,31,Windows,america,i9,vostro,8,34
6045,no,31,Linux,america,i9,vostro,8,118
6046,no,31,Windows,america,i9,vostro,16,29
6047,no,31,Linux,america,i9,vostro,16,47
6048,no,31,Windows,asia,i3,xps,4,20
6049,no,31,Linux,asia,i3,xps,4,17
6050,no,31,Windows,asia,i3,xps,8,27
6051,no,31,Linux,asia,i3,xps,8,28
6052,no,31,Windows,asia,i3,xps,16,18
6053,no,31,Linux,asia,i3,xps,16,16
6054,no,31,Windows,asia,i5,xps,4,16
6055,no,31,Linux,asia,i5,xps,4,12
6056,no,31,Windows,asia,i5,xps,8,23
6057,no,31,Linux,asia,i5,xps,8,41
6058,no,31,Windows,asia,i5,xps,16,11
6059,no,31,Linux,asia,i5,xps,16,13
6060,no,31,Windows,asia,i7,xps,4,33
6061,no,31,Linux,asia,i7,xps,4,22
6062,no,31,Windows,asia,i7,xps,8,20
6063,no,31,Linux,asia,i7,xps,8,33
6064,no,31,Windows,asia,i7,xps,16,23
6065,no,31,Linux,asia,i7,xps,16,19
6066,no,31,Windows,asia,i9,xps,4,24
6067,no,31,Linux,asia,i9,xps,4,17
6068,no,31,Windows,asia,i9,xps,8,11
6069,no,31,Linux,asia,i9,xps,8,34
6070,no,31,Windows,asia,i9,xps,16,13
6071,no,31,Linux,asia,i9,xps,16,13
6072,no,31,Windows,africa,i3,xps,4,40
6073,no,31,Linux,africa,i3,xps,4,14
6074,no,31,Windows,africa,i3,xps,8,17
6075,no,31,Linux,africa,i3,xps,8,30
6076,no,31,Windows,africa,i3,xps,16,20
6077,no,31,Linux,africa,i3,xps,16,16
6078,no,31,Windows,africa,i5,xps,4,32
6079,no,31,Linux,africa,i5,xps,4,21
6080,no,31,Windows,africa,i5,xps,8,18
6081,no,31,Linux,africa,i5,xps,8,47
6082,no,31,Windows,africa,i5,xps,16,20
6083,no,31,Linux,africa,i5,xps,16,19
6084,no,31,Windows,africa,i7,xps,4,9
6085,no,31,Linux,africa,i7,xps,4,4
6086,no,31,Windows,africa,i7,xps,8,8
6087,no,31,Linux,africa,i7,xps,8,53
6088,no,31,Windows,africa,i7,xps,16,11
6089,no,31,Linux,africa,i7,xps,16,13
6090,no,31,Windows,africa,i9,xps,4,39
6091,no,31,Linux,africa,i9,xps,4,6
6092,no,31,Windows,africa,i9,xps,8,10
6093,no,31,Linux,africa,i9,xps,8,36
6094,no,31,Windows,africa,i9,xps,16,5
6095,no,31,Linux,africa,i9,xps,16,13
6096,no,31,Windows,europe,i3,xps,4,22
6097,no,31,Linux,europe,i3,xps,4,6
6098,no,31,Windows,europe,i3,xps,8,7
6099,no,31,Linux,europe,i3,xps,8,50
6100,no,31,Windows,europe,i3,xps,16,11
6101,no,31,Linux,europe,i3,xps,16,7
6102,no,31,Windows,europe,i5,xps,4,37
6103,no,31,Linux,europe,i5,xps,4,9
6104,no,31,Windows,europe,i5,xps,8,9
6105,no,31,Linux,europe,i5,xps,8,33
6106,no,31,Windows,europe,i5,xps,16,9
6107,no,31,Linux,europe,i5,xps,16,10
6108,no,31,Windows,europe,i7,xps,4,23
6109,no,31,Linux,europe,i7,xps,4,4
6110,no,31,Windows,europe,i7,xps,8,11
6111,no,31,Linux,europe,i7,xps,8,37
6112,no,31,Windows,europe,i7,xps,16,7
6113,no,31,Linux,europe,i7,xps,16,10
6114,no,31,Windows,europe,i9,xps,4,22
6115,no,31,Linux,europe,i9,xps,4,7
6116,no,31,Windows,europe,i9,xps,8,7
6117,no,31,Linux,europe,i9,xps,8,21
6118,no,31,Windows,europe,i9,xps,16,7
6119,no,31,Linux,europe,i9,xps,16,7
6120,no,31,Windows,america,i3,xps,4,14
6121,no,31,Linux,america,i3,xps,4,23
6122,no,31,Windows,america,i3,xps,8,22
6123,no,31,Linux,america,i3,xps,8,14
6124,no,31,Windows,america,i3,xps,16,19
6125,no,31,Linux,america,i3,xps,16,24
6126,no,31,Windows,america,i5,xps,4,22
6127,no,31,Linux,america,i5,xps,4,20
6128,no,31,Windows,america,i5,xps,8,26
6129,no,31,Linux,america,i5,xps,8,20
6130,no,31,Windows,america,i5,xps,16,22
6131,no,31,Linux,america,i5,xps,16,23
6132,no,31,Windows,america,i7,xps,4,25
6133,no,31,Linux,america,i7,xps,4,21
6134,no,31,Windows,america,i7,xps,8,19
6135,no,31,Linux,america,i7,xps,8,12
6136,no,31,Windows,america,i7,xps,16,18
6137,no,31,Linux,america,i7,xps,16,20
6138,no,31,Windows,america,i9,xps,4,27
6139,no,31,Linux,america,i9,xps,4,14
6140,no,31,Windows,america,i9,xps,8,24
6141,no,31,Linux,america,i9,xps,8,34
6142,no,31,Windows,america,i9,xps,16,15
6143,no,31,Linux,america,i9,xps,16,20
6144,no,32,Windows,asia,i3,vostro,4,26
6145,no,32,Linux,asia,i3,vostro,4,14
6146,no,32,Windows,asia,i3,vostro,8,15
6147,no,32,Linux,asia,i3,vostro,8,16
6148,no,32,Windows,asia,i3,vostro,16,24
6149,no,32,Linux,asia,i3,vostro,16,22
6150,no,32,Windows,asia,i5,vostro,4,14
6151,no,32,Linux,asia,i5,vostro,4,19
6152,no,32,Windows,asia,i5,vostro,8,18
6153,no,32,Linux,asia,i5,vostro,8,28
6154,no,32,Windows,asia,i5,vostro,16,18
6155,no,32,Linux,asia,i5,vostro,16,20
6156,no,32,Windows,asia,i7,vostro,4,42
6157,no,32,Linux,asia,i7,vostro,4,52
6158,no,32,Windows,asia,i7,vostro,8,55
6159,no,32,Linux,asia,i7,vostro,8,95
6160,no,32,Windows,asia,i7,vostro,16,45
6161,no,32,Linux,asia,i7,vostro,16,53
6162,no,32,Windows,asia,i9,vostro,4,73
6163,no,32,Linux,asia,i9,vostro,4,47
6164,no,32,Windows,asia,i9,vostro,8,36
6165,no,32,Linux,asia,i9,vostro,8,69
6166,no,32,Windows,asia,i9,vostro,16,52
6167,no,32,Linux,asia,i9,vostro,16,47
6168,no,32,Windows,africa,i3,vostro,4,64
6169,no,32,Linux,africa,i3,vostro,4,53
6170,no,32,Windows,africa,i3,vostro,8,34
6171,no,32,Linux,africa,i3,vostro,8,92
6172,no,32,Windows,africa,i3,vostro,16,48
6173,no,32,Linux,africa,i3,vostro,16,42
6174,no,32,Windows,africa,i5,vostro,4,68
6175,no,32,Linux,africa,i5,vostro,4,50
6176,no,32,Windows,africa,i5,vostro,8,48
6177,no,32,Linux,africa,i5,vostro,8,63
6178,no,32,Windows,africa,i5,vostro,16,43
6179,no,32,Linux,africa,i5,vostro,16,58
6180,no,32,Windows,africa,i7,vostro,4,82
6181,no,32,Linux,africa,i7,vostro,4,62
6182,no,32,Windows,africa,i7,vostro,8,55
6183,no,32,Linux,africa,i7,vostro,8,90
6184,no,32,Windows,africa,i7,vostro,16,49
6185,no,32,Linux,africa,i7,vostro,16,55
6186,no,32,Windows,africa,i9,vostro,4,76
6187,no,32,Linux,africa,i9,vostro,4,51
6188,no,32,Windows,africa,i9,vostro,8,40
6189,no,32,Linux,africa,i9,vostro,8,72
6190,no,32,Windows,africa,i9,vostro,16,50
6191,no,32,Linux,africa,i9,vostro,16,36
6192,no,32,Windows,europe,i3,vostro,4,32
6193,no,32,Linux,europe,i3,vostro,4,27
6194,no,32,Windows,europe,i3,vostro,8,29
6195,no,32,Linux,europe,i3,vostro,8,58
6196,no,32,Windows,europe,i3,vostro,16,31
6197,no,32,Linux,europe,i3,vostro,16,26
6198,no,32,Windows,europe,i5,vostro,4,45
6199,no,32,Linux,europe,i5,vostro,4,33
6200,no,32,Windows,europe,i5,vostro,8,25
6201,no,32,Linux,europe,i5,vostro,8,67
6202,no,32,Windows,europe,i5,vostro,16,35
6203,no,32,Linux,europe,i5,vostro,16,29
6204,no,32,Windows,europe,i7,vostro,4,83
6205,no,32,Linux,europe,i7,vostro,4,29
6206,no,32,Windows,europe,i7,vostro,8,27
6207,no,32,Linux,europe,i7,vostro,8,65
6208,no,32,Windows,europe,i7,vostro,16,33
6209,no,32,Linux,europe,i7,vostro,16,32
6210,no,32,Windows,europe,i9,vostro,4,45
6211,no,32,Linux,europe,i9,vostro,4,40
6212,no,32,Windows,europe,i9,vostro,8,39
6213,no,32,Linux,europe,i9,vostro,8,59
6214,no,32,Windows,europe,i9,vostro,16,24
6215,no,32,Linux,europe,i9,vostro,16,27
6216,no,32,Windows,america,i3,vostro,4,86
6217,no,32,Linux,america,i3,vostro,4,23
6218,no,32,Windows,america,i3,vostro,8,27
6219,no,32,Linux,america,i3,vostro,8,62
6220,no,32,Windows,america,i3,vostro,16,36
6221,no,32,Linux,america,i3,vostro,16,28
6222,no,32,Windows,america,i5,vostro,4,41
6223,no,32,Linux,america,i5,vostro,4,18
6224,no,32,Windows,america,i5,vostro,8,31
6225,no,32,Linux,america,i5,vostro,8,89
6226,no,32,Windows,america,i5,vostro,16,34
6227,no,32,Linux,america,i5,vostro,16,24
6228,no,32,Windows,america,i7,vostro,4,16
6229,no,32,Linux,america,i7,vostro,4,30
6230,no,32,Windows,america,i7,vostro,8,22
6231,no,32,Linux,america,i7,vostro,8,87
6232,no,32,Windows,america,i7,vostro,16,27
6233,no,32,Linux,america,i7,vostro,16,24
6234,no,32,Windows,america,i9,vostro,4,63
6235,no,32,Linux,america,i9,vostro,4,25
6236,no,32,Windows,america,i9,vostro,8,28
6237,no,32,Linux,america,i9,vostro,8,39
6238,no,32,Windows,america,i9,vostro,16,25
6239,no,32,Linux,america,i9,vostro,16,27
6240,no,32,Windows,asia,i3,xps,4,69
6241,no,32,Linux,asia,i3,xps,4,28
6242,no,32,Windows,asia,i3,xps,8,25
6243,no,32,Linux,asia,i3,xps,8,90
6244,no,32,Windows,asia,i3,xps,16,17
6245,no,32,Linux,asia,i3,xps,16,22
6246,no,32,Windows,asia,i5,xps,4,67
6247,no,32,Linux,asia,i5,xps,4,20
6248,no,32,Windows,asia,i5,xps,8,16
6249,no,32,Linux,asia,i5,xps,8,40
6250,no,32,Windows,asia,i5,xps,16,28
6251,no,32,Linux,asia,i5,xps,16,31
6252,no,32,Windows,asia,i7,xps,4,79
6253,no,32,Linux,asia,i7,xps,4,26
6254,no,32,Windows,asia,i7,xps,8,18
6255,no,32,Linux,asia,i7,xps,8,91
6256,no,32,Windows,asia,i7,xps,16,18
6257,no,32,Linux,asia,i7,xps,16,21
6258,no,32,Windows,asia,i9,xps,4,70
6259,no,32,Linux,asia,i9,xps,4,28
6260,no,32,Windows,asia,i9,xps,8,21
6261,no,32,Linux,asia,i9,xps,8,51
6262,no,32,Windows,asia,i9,xps,16,20
6263,no,32,Linux,asia,i9,xps,16,22
6264,no,32,Windows,africa,i3,xps,4,28
6265,no,32,Linux,africa,i3,xps,4,38
6266,no,32,Windows,africa,i3,xps,8,27
6267,no,32,Linux,africa,i3,xps,8,41
6268,no,32,Windows,africa,i3,xps,16,35
6269,no,32,Linux,africa,i3,xps,16,42
6270,no,32,Windows,africa,i5,xps,4,57
6271,no,32,Linux,africa,i5,xps,4,49
6272,no,32,Windows,africa,i5,xps,8,29
6273,no,32,Linux,africa,i5,xps,8,112
6274,no,32,Windows,africa,i5,xps,16,35
6275,no,32,Linux,africa,i5,xps,16,37
6276,no,32,Windows,africa,i7,xps,4,80
6277,no,32,Linux,africa,i7,xps,4,41
6278,no,32,Windows,africa,i7,xps,8,28
6279,no,32,Linux,africa,i7,xps,8,30
6280,no,32,Windows,africa,i7,xps,16,28
6281,no,32,Linux,africa,i7,xps,16,30
6282,no,32,Windows,africa,i9,xps,4,65
6283,no,32,Linux,africa,i9,xps,4,37
6284,no,32,Windows,africa,i9,xps,8,32
6285,no,32,Linux,africa,i9,xps,8,97
6286,no,32,Windows,africa,i9,xps,16,34
6287,no,32,Linux,africa,i9,xps,16,42
6288,no,32,Windows,europe,i3,xps,4,64
6289,no,32,Linux,europe,i3,xps,4,40
6290,no,32,Windows,europe,i3,xps,8,28
6291,no,32,Linux,europe,i3,xps,8,41
6292,no,32,Windows,europe,i3,xps,16,41
6293,no,32,Linux,europe,i3,xps,16,39
6294,no,32,Windows,europe,i5,xps,4,57
6295,no,32,Linux,europe,i5,xps,4,23
6296,no,32,Windows,europe,i5,xps,8,35
6297,no,32,Linux,europe,i5,xps,8,98
6298,no,32,Windows,europe,i5,xps,16,34
6299,no,32,Linux,europe,i5,xps,16,35
6300,no,32,Windows,europe,i7,xps,4,46
6301,no,32,Linux,europe,i7,xps,4,36
6302,no,32,Windows,europe,i7,xps,8,46
6303,no,32,Linux,europe,i7,xps,8,56
6304,no,32,Windows,europe,i7,xps,16,53
6305,no,32,Linux,europe,i7,xps,16,54
6306,no,32,Windows,europe,i9,xps,4,91
6307,no,32,Linux,europe,i9,xps,4,39
6308,no,32,Windows,europe,i9,xps,8,30
6309,no,32,Linux,europe,i9,xps,8,114
6310,no,32,Windows,europe,i9,xps,16,60
6311,no,32,Linux,europe,i9,xps,16,45
6312,no,32,Windows,america,i3,xps,4,89
6313,no,32,Linux,america,i3,xps,4,31
6314,no,32,Windows,america,i3,xps,8,44
6315,no,32,Linux,america,i3,xps,8,41
6316,no,32,Windows,america,i3,xps,16,33
6317,no,32,Linux,america,i3,xps,16,46
6318,no,32,Windows,america,i5,xps,4,78
6319,no,32,Linux,america,i5,xps,4,48
6320,no,32,Windows,america,i5,xps,8,39
6321,no,32,Linux,america,i5,xps,8,121
6322,no,32,Windows,america,i5,xps,16,29
6323,no,32,Linux,america,i5,xps,16,43
6324,no,32,Windows,america,i7,xps,4,100
6325,no,32,Linux,america,i7,xps,4,39
6326,no,32,Windows,america,i7,xps,8,34
6327,no,32,Linux,america,i7,xps,8,66
6328,no,32,Windows,america,i7,xps,16,37
6329,no,32,Linux,america,i7,xps,16,41
6330,no,32,Windows,america,i9,xps,4,83
6331,no,32,Linux,america,i9,xps,4,39
6332,no,32,Windows,america,i9,xps,8,34
6333,no,32,Linux,america,i9,xps,8,118
6334,no,32,Windows,america,i9,xps,16,29
6335,no,32,Linux,america,i9,xps,16,47
6336,dussehra,33,Windows,asia,i3,vostro,4,20
6337,dussehra,33,Linux,asia,i3,vostro,4,17
6338,dussehra,33,Windows,asia,i3,vostro,8,27
6339,dussehra,33,Linux,asia,i3,vostro,8,28
6340,dussehra,33,Windows,asia,i3,vostro,16,18
6341,dussehra,33,Linux,asia,i3,vostro,16,16
6342,dussehra,33,Windows,asia,i5,vostro,4,16
6343,dussehra,33,Linux,asia,i5,vostro,4,12
6344,dussehra,33,Windows,asia,i5,vostro,8,23
6345,dussehra,33,Linux,asia,i5,vostro,8,41
6346,dussehra,33,Windows,asia,i5,vostro,16,11
6347,dussehra,33,Linux,asia,i5,vostro,16,13
6348,dussehra,33,Windows,asia,i7,vostro,4,33
6349,dussehra,33,Linux,asia,i7,vostro,4,22
6350,dussehra,33,Windows,asia,i7,vostro,8,20
6351,dussehra,33,Linux,asia,i7,vostro,8,33
6352,dussehra,33,Windows,asia,i7,vostro,16,23
6353,dussehra,33,Linux,asia,i7,vostro,16,19
6354,dussehra,33,Windows,asia,i9,vostro,4,24
6355,dussehra,33,Linux,asia,i9,vostro,4,17
6356,dussehra,33,Windows,asia,i9,vostro,8,11
6357,dussehra,33,Linux,asia,i9,vostro,8,34
6358,dussehra,33,Windows,asia,i9,vostro,16,13
6359,dussehra,33,Linux,asia,i9,vostro,16,13
6360,dussehra,33,Windows,africa,i3,vostro,4,40
6361,dussehra,33,Linux,africa,i3,vostro,4,14
6362,dussehra,33,Windows,africa,i3,vostro,8,17
6363,dussehra,33,Linux,africa,i3,vostro,8,30
6364,dussehra,33,Windows,africa,i3,vostro,16,20
6365,dussehra,33,Linux,africa,i3,vostro,16,16
6366,dussehra,33,Windows,africa,i5,vostro,4,32
6367,dussehra,33,Linux,africa,i5,vostro,4,21
6368,dussehra,33,Windows,africa,i5,vostro,8,18
6369,dussehra,33,Linux,africa,i5,vostro,8,47
6370,dussehra,33,Windows,africa,i5,vostro,16,20
6371,dussehra,33,Linux,africa,i5,vostro,16,19
6372,dussehra,33,Windows,africa,i7,vostro,4,9
6373,dussehra,33,Linux,africa,i7,vostro,4,4
6374,dussehra,33,Windows,africa,i7,vostro,8,8
6375,dussehra,33,Linux,africa,i7,vostro,8,53
6376,dussehra,33,Windows,africa,i7,vostro,16,11
6377,dussehra,33,Linux,africa,i7,vostro,16,13
6378,dussehra,33,Windows,africa,i9,vostro,4,39
6379,dussehra,33,Linux,africa,i9,vostro,4,6
6380,dussehra,33,Windows,africa,i9,vostro,8,10
6381,dussehra,33,Linux,africa,i9,vostro,8,36
6382,dussehra,33,Windows,africa,i9,vostro,16,5
6383,dussehra,33,Linux,africa,i9,vostro,16,13
6384,dussehra,33,Windows,europe,i3,vostro,4,22
6385,dussehra,33,Linux,europe,i3,vostro,4,6
6386,dussehra,33,Windows,europe,i3,vostro,8,7
6387,dussehra,33,Linux,europe,i3,vostro,8,50
6388,dussehra,33,Windows,europe,i3,vostro,16,11
6389,dussehra,33,Linux,europe,i3,vostro,16,7
6390,dussehra,33,Windows,europe,i5,vostro,4,37
6391,dussehra,33,Linux,europe,i5,vostro,4,9
6392,dussehra,33,Windows,europe,i5,vostro,8,9
6393,dussehra,33,Linux,europe,i5,vostro,8,33
6394,dussehra,33,Windows,europe,i5,vostro,16,9
6395,dussehra,33,Linux,europe,i5,vostro,16,10
6396,dussehra,33,Windows,europe,i7,vostro,4,23
